Date,Time,Day,Station,Code,Min Delay,Min Gap,Bound,Line,Vehicle,Temperature,Precipitation,Weather_Condition,Hour,Month,DayOfWeek,DayOfYear,IsWeekend,IsRushHour,IsMorningRush,IsEveningRush,Season,IsExtremeTemp,TempCategory,HasPrecipitation,HeavyPrecipitation,IsMajorStation,AvgDelay_7days,DelayCount_7days,DelayCategory,IsSignificantDelay,Station_encoded,Code_encoded,Bound_encoded,Line_encoded,Weather_Condition_encoded,Season_encoded,TempCategory_encoded,DelayCategory_encoded
2023-04-17,15:00:00,Monday,SUMMERHILL,MURS,1,1,S,YU,5512,26.1,2.4,Cloudy,15,4,0,107,0,0,0,0,Spring,0,Warm,1,0,0,3.857142857142857,7.0,Minor,0,8,1,2,3,1,0,2,1
2023-04-17,21:00:00,Monday,SUMMERHILL,MURS,4,6,E,YU,5128,26.1,2.4,Cloudy,21,4,0,107,0,0,0,0,Spring,0,Warm,1,0,0,4.0,7.0,Moderate,0,8,1,0,3,1,0,2,2
2023-04-19,17:00:00,Wednesday,SUMMERHILL,MUSAN,1,2,W,SHP,5765,17.0,0.0,Rain,17,4,2,109,0,1,0,1,Spring,0,Mild,0,0,0,3.5714285714285716,7.0,Minor,0,8,2,3,1,2,0,1,1
2023-04-20,08:00:00,Thursday,SUMMERHILL,TUSC,3,4,E,BD,5864,24.4,0.0,Clear,8,4,3,110,0,1,1,0,Spring,0,Warm,0,0,0,3.4285714285714284,7.0,Moderate,0,8,4,0,0,0,0,2,2
2023-04-22,00:00:00,Saturday,SUMMERHILL,EUNT,2,3,W,BD,5607,28.4,0.0,Clear,0,4,5,112,1,0,0,0,Spring,0,Warm,0,0,0,3.5714285714285716,7.0,Minor,0,8,0,3,0,0,0,2,1
2023-04-22,19:00:00,Saturday,SUMMERHILL,TUSC,2,4,E,BD,5279,28.4,0.0,Clear,19,4,5,112,1,1,0,1,Spring,0,Warm,0,0,0,2.857142857142857,7.0,Minor,0,8,4,0,0,0,0,2,1
2023-05-07,04:00:00,Sunday,SUMMERHILL,MURS,1,2,N,BD,5424,29.1,0.5,Cloudy,4,5,6,127,1,0,0,0,Spring,0,Warm,1,0,0,2.0,7.0,Minor,0,8,1,1,0,1,0,2,1
2023-05-10,18:00:00,Wednesday,SUMMERHILL,MURS,3,4,W,SHP,5403,25.6,5.0,Clear,18,5,2,130,0,1,0,1,Spring,0,Warm,1,0,0,2.2857142857142856,7.0,Moderate,0,8,1,3,1,0,0,2,2
2023-05-10,19:00:00,Wednesday,SUMMERHILL,EUNT,1,2,E,YU,5207,25.6,5.0,Clear,19,5,2,130,0,1,0,1,Spring,0,Warm,1,0,0,1.8571428571428572,7.0,Minor,0,8,0,0,3,0,0,2,1
2023-05-16,04:00:00,Tuesday,SUMMERHILL,PUSC,5,7,S,YU,5157,22.6,0.5,Cloudy,4,5,1,136,0,0,0,0,Spring,0,Warm,1,0,0,2.4285714285714284,7.0,Moderate,0,8,3,2,3,1,0,2,2
2023-05-19,02:00:00,Friday,SUMMERHILL,MURS,3,4,E,BD,5968,21.4,3.2,Rain,2,5,4,139,0,0,0,0,Spring,0,Warm,1,0,0,2.4285714285714284,7.0,Moderate,0,8,1,0,0,2,0,2,2
2023-05-30,09:00:00,Tuesday,SUMMERHILL,MURS,2,3,S,BD,5535,11.2,1.0,Cloudy,9,5,1,150,0,1,1,0,Spring,0,Mild,1,0,0,2.4285714285714284,7.0,Minor,0,8,1,2,0,1,0,1,1
2023-06-06,23:00:00,Tuesday,SUMMERHILL,MURS,2,4,N,SHP,5822,14.0,1.6,Rain,23,6,1,157,0,0,0,0,Summer,0,Mild,1,0,0,2.4285714285714284,7.0,Minor,0,8,1,1,1,2,1,1,1
2023-06-07,18:00:00,Wednesday,SUMMERHILL,MURS,1,2,W,SHP,5706,22.7,0.0,Clear,18,6,2,158,0,1,0,1,Summer,0,Warm,0,0,0,2.4285714285714284,7.0,Minor,0,8,1,3,1,0,1,2,1
2023-06-11,07:00:00,Sunday,SUMMERHILL,MURS,7,11,W,SRT,5018,14.3,0.0,Rain,7,6,6,162,1,1,1,0,Summer,0,Mild,0,0,0,3.0,7.0,Major,1,8,1,3,2,2,1,1,0
2023-06-14,08:00:00,Wednesday,SUMMERHILL,MURS,5,8,E,SHP,5070,15.6,0.7,Snow,8,6,2,165,0,1,1,0,Summer,0,Mild,1,0,0,3.5714285714285716,7.0,Moderate,0,8,1,0,1,3,1,1,2
2023-06-15,19:00:00,Thursday,SUMMERHILL,PUSC,6,9,N,SHP,5922,22.2,1.6,Clear,19,6,3,166,0,1,0,1,Summer,0,Warm,1,0,0,3.7142857142857144,7.0,Major,1,8,3,1,1,0,1,2,0
2023-06-16,09:00:00,Friday,SUMMERHILL,TUSC,1,1,E,SRT,5214,16.7,2.3,Snow,9,6,4,167,0,1,1,0,Summer,0,Mild,1,0,0,3.4285714285714284,7.0,Minor,0,8,4,0,2,3,1,1,1
2023-06-21,19:00:00,Wednesday,SUMMERHILL,TUSC,2,3,E,SHP,5386,24.5,0.0,Cloudy,19,6,2,172,0,1,0,1,Summer,0,Warm,0,0,0,3.4285714285714284,7.0,Minor,0,8,4,0,1,1,1,2,1
2023-06-25,08:00:00,Sunday,SUMMERHILL,PUSC,2,4,N,SRT,5631,8.5,1.7,Rain,8,6,6,176,1,1,1,0,Summer,0,Cool,1,0,0,3.4285714285714284,7.0,Minor,0,8,3,1,2,2,1,0,1
2023-06-27,03:00:00,Tuesday,SUMMERHILL,MURS,5,8,S,BD,5013,16.7,3.8,Cloudy,3,6,1,178,0,0,0,0,Summer,0,Mild,1,0,0,4.0,7.0,Moderate,0,8,1,2,0,1,1,1,2
2023-07-01,13:00:00,Saturday,SUMMERHILL,EUNT,5,8,S,SRT,5690,20.0,0.4,Rain,13,7,5,182,1,0,0,0,Summer,0,Mild,1,0,0,3.7142857142857144,7.0,Moderate,0,8,0,2,2,2,1,1,2
2023-07-05,03:00:00,Wednesday,SUMMERHILL,MUSAN,2,4,N,SHP,5956,7.2,0.0,Cloudy,3,7,2,186,0,0,0,0,Summer,0,Cool,0,0,0,3.2857142857142856,7.0,Minor,0,8,2,1,1,1,1,0,1
2023-07-08,08:00:00,Saturday,SUMMERHILL,MUSAN,2,3,S,SHP,5692,19.8,2.1,Clear,8,7,5,189,1,1,1,0,Summer,0,Mild,1,0,0,2.7142857142857144,7.0,Minor,0,8,2,2,1,0,1,1,1
2023-07-09,03:00:00,Sunday,SUMMERHILL,TUSC,13,20,E,SRT,5081,12.5,4.2,Clear,3,7,6,190,1,0,0,0,Summer,0,Mild,1,0,0,4.428571428571429,7.0,Severe,1,8,4,0,2,0,1,1,3
2023-07-09,18:00:00,Sunday,SUMMERHILL,PUSC,4,6,S,SRT,5358,12.5,4.2,Clear,18,7,6,190,1,1,0,1,Summer,0,Mild,1,0,0,4.714285714285714,7.0,Moderate,0,8,3,2,2,0,1,1,2
2023-07-13,07:00:00,Thursday,SUMMERHILL,EUNT,2,3,N,YU,5109,0.2,0.0,Clear,7,7,3,194,0,1,1,0,Summer,0,Cool,0,0,0,4.714285714285714,7.0,Minor,0,8,0,1,3,0,1,0,1
2023-07-22,09:00:00,Saturday,SUMMERHILL,MURS,2,3,S,YU,5475,14.1,0.0,Clear,9,7,5,203,1,1,1,0,Summer,0,Mild,0,0,0,4.285714285714286,7.0,Minor,0,8,1,2,3,0,1,1,1
2023-07-24,11:00:00,Monday,SUMMERHILL,MUSAN,19,28,S,SRT,5323,13.8,0.9,Cloudy,11,7,0,205,0,0,0,0,Summer,0,Mild,1,0,0,6.285714285714286,7.0,Severe,1,8,2,2,2,1,1,1,3
2023-07-26,07:00:00,Wednesday,SUMMERHILL,PUSC,3,4,N,BD,5060,8.9,0.5,Cloudy,7,7,2,207,0,1,1,0,Summer,0,Cool,1,0,0,6.428571428571429,7.0,Moderate,0,8,3,1,0,1,1,0,2
2023-01-01,19:00:00,Sunday,UNION,PUSC,3,4,S,BD,5894,9.7,1.0,Clear,19,1,6,1,1,1,0,1,Winter,0,Cool,1,0,1,3.0,1.0,Moderate,0,9,3,2,0,0,2,0,2
2023-01-03,17:00:00,Tuesday,UNION,PUSC,16,25,W,YU,5809,5.7,3.1,Cloudy,17,1,1,3,0,1,0,1,Winter,0,Cool,1,0,1,9.5,2.0,Severe,1,9,3,3,3,1,2,0,3
2023-01-04,01:00:00,Wednesday,UNION,EUNT,1,2,S,SRT,5472,18.9,0.0,Cloudy,1,1,2,4,0,0,0,0,Winter,0,Mild,0,0,1,6.666666666666667,3.0,Minor,0,9,0,2,2,1,2,1,1
2023-01-05,10:00:00,Thursday,UNION,MURS,1,2,W,SRT,5133,20.1,1.9,Clear,10,1,3,5,0,0,0,0,Winter,0,Warm,1,0,1,5.25,4.0,Minor,0,9,1,3,2,0,2,2,1
2023-01-09,08:00:00,Monday,UNION,PUSC,17,25,S,YU,5863,17.9,5.8,Clear,8,1,0,9,0,1,1,0,Winter,0,Mild,1,1,1,7.6,5.0,Severe,1,9,3,2,3,0,2,1,3
2023-01-09,19:00:00,Monday,UNION,EUNT,1,2,N,SHP,5034,17.9,5.8,Clear,19,1,0,9,0,1,0,1,Winter,0,Mild,1,1,1,6.5,6.0,Minor,0,9,0,1,1,0,2,1,1
2023-01-11,12:00:00,Wednesday,UNION,EUNT,1,2,S,SHP,5927,20.5,0.0,Rain,12,1,2,11,0,0,0,0,Winter,0,Warm,0,0,1,5.714285714285714,7.0,Minor,0,9,0,2,1,2,2,2,1
2023-01-15,04:00:00,Sunday,UNION,MUSAN,5,7,N,SHP,5752,15.6,0.1,Cloudy,4,1,6,15,1,0,0,0,Winter,0,Mild,1,0,1,6.0,7.0,Moderate,0,9,2,1,1,1,2,1,2
2023-01-18,17:00:00,Wednesday,UNION,PUSC,2,3,N,SHP,5594,21.3,0.0,Clear,17,1,2,18,0,1,0,1,Winter,0,Warm,0,0,1,4.0,7.0,Minor,0,9,3,1,1,0,2,2,1
2023-01-29,18:00:00,Sunday,UNION,TUSC,2,4,N,YU,5074,17.2,2.5,Cloudy,18,1,6,29,1,1,0,1,Winter,0,Mild,1,0,1,4.142857142857143,7.0,Minor,0,9,4,1,3,1,2,1,1
2023-02-01,19:00:00,Wednesday,UNION,EUNT,1,2,N,SRT,5594,17.2,0.0,Rain,19,2,2,32,0,1,0,1,Winter,0,Mild,0,0,1,4.142857142857143,7.0,Minor,0,9,0,1,2,2,2,1,1
2023-02-02,19:00:00,Thursday,UNION,MURS,1,1,W,BD,5401,21.6,0.0,Cloudy,19,2,3,33,0,1,0,1,Winter,0,Warm,0,0,1,1.8571428571428572,7.0,Minor,0,9,1,3,0,1,2,2,1
2023-02-07,07:00:00,Tuesday,UNION,EUNT,4,6,W,YU,5128,13.3,1.8,Rain,7,2,1,38,0,1,1,0,Winter,0,Mild,1,0,1,2.2857142857142856,7.0,Moderate,0,9,0,3,3,2,2,1,2
2023-02-18,07:00:00,Saturday,UNION,EUNT,4,7,S,SHP,5012,23.5,0.2,Clear,7,2,5,49,1,1,1,0,Winter,0,Warm,1,0,1,2.7142857142857144,7.0,Moderate,0,9,0,2,1,0,2,2,2
2023-02-20,08:00:00,Monday,UNION,MUSAN,3,5,W,SRT,5867,13.7,0.9,Cloudy,8,2,0,51,0,1,1,0,Winter,0,Mild,1,0,1,2.4285714285714284,7.0,Moderate,0,9,2,3,2,1,2,1,2
2023-02-20,15:00:00,Monday,UNION,EUNT,1,2,S,SHP,5449,13.7,0.9,Cloudy,15,2,0,51,0,0,0,0,Winter,0,Mild,1,0,1,2.2857142857142856,7.0,Minor,0,9,0,2,1,1,2,1,1
2023-02-21,17:00:00,Tuesday,UNION,EUNT,1,2,S,YU,5529,19.1,2.2,Clear,17,2,1,52,0,1,0,1,Winter,0,Mild,1,0,1,2.142857142857143,7.0,Minor,0,9,0,2,3,0,2,1,1
2023-02-22,08:00:00,Wednesday,UNION,EUNT,1,1,W,SHP,5872,26.5,0.5,Clear,8,2,2,53,0,1,1,0,Winter,0,Warm,1,0,1,2.142857142857143,7.0,Minor,0,9,0,3,1,0,2,2,1
2023-02-23,09:00:00,Thursday,UNION,EUNT,2,3,N,SHP,5251,21.8,0.0,Clear,9,2,3,54,0,1,1,0,Winter,0,Warm,0,0,1,2.2857142857142856,7.0,Minor,0,9,0,1,1,0,2,2,1
2023-03-01,18:00:00,Wednesday,UNION,MURS,2,3,N,SHP,5727,22.1,0.1,Rain,18,3,2,60,0,1,0,1,Spring,0,Warm,1,0,1,2.0,7.0,Minor,0,9,1,1,1,2,0,2,1
2023-03-05,08:00:00,Sunday,UNION,EUNT,1,1,S,SHP,5137,24.3,0.1,Clear,8,3,6,64,1,1,1,0,Spring,0,Warm,1,0,1,1.5714285714285714,7.0,Minor,0,9,0,2,1,0,0,2,1
2023-03-08,05:00:00,Wednesday,UNION,MUSAN,1,2,N,SHP,5963,21.2,0.0,Rain,5,3,2,67,0,0,0,0,Spring,0,Warm,0,0,1,1.2857142857142858,7.0,Minor,0,9,2,1,1,2,0,2,1
2023-03-10,16:00:00,Friday,UNION,PUSC,3,5,W,BD,5605,25.8,0.1,Clear,16,3,4,69,0,0,0,0,Spring,0,Warm,1,0,1,1.5714285714285714,7.0,Moderate,0,9,3,3,0,0,0,2,2
2023-03-12,11:00:00,Sunday,UNION,PUSC,2,3,S,YU,5820,20.0,0.0,Cloudy,11,3,6,71,1,0,0,0,Spring,0,Mild,0,0,1,1.7142857142857142,7.0,Minor,0,9,3,2,3,1,0,1,1
2023-03-13,17:00:00,Monday,UNION,EUNT,5,8,S,SRT,5101,16.1,0.0,Rain,17,3,0,72,0,1,0,1,Spring,0,Mild,0,0,1,2.2857142857142856,7.0,Moderate,0,9,0,2,2,2,0,1,2
2023-03-21,18:00:00,Tuesday,UNION,MUSAN,7,11,E,YU,5224,26.7,1.6,Rain,18,3,1,80,0,1,0,1,Spring,0,Warm,1,0,1,3.0,7.0,Major,1,9,2,0,3,2,0,2,0
2023-03-23,20:00:00,Thursday,UNION,EUNT,3,5,N,SRT,5100,24.5,0.0,Cloudy,20,3,3,82,0,0,0,0,Spring,0,Warm,0,0,1,3.142857142857143,7.0,Moderate,0,9,0,1,2,1,0,2,2
2023-04-04,09:00:00,Tuesday,UNION,EUNT,4,6,E,SRT,5082,24.8,0.2,Clear,9,4,1,94,0,1,1,0,Spring,0,Warm,1,0,1,3.5714285714285716,7.0,Moderate,0,9,0,0,2,0,0,2,2
2023-04-04,17:00:00,Tuesday,UNION,TUSC,4,6,E,SRT,5247,24.8,0.2,Clear,17,4,1,94,0,1,0,1,Spring,0,Warm,1,0,1,4.0,7.0,Moderate,0,9,4,0,2,0,0,2,2
2023-04-04,20:00:00,Tuesday,UNION,MURS,6,9,E,BD,5358,24.8,0.2,Clear,20,4,1,94,0,0,0,0,Spring,0,Warm,1,0,1,4.428571428571429,7.0,Major,1,9,1,0,0,0,0,2,0
2023-04-07,09:00:00,Friday,UNION,MURS,4,6,S,SRT,5298,24.5,0.7,Clear,9,4,4,97,0,1,1,0,Spring,0,Warm,1,0,1,4.714285714285714,7.0,Moderate,0,9,1,2,2,0,0,2,2
2023-04-11,13:00:00,Tuesday,UNION,MUSAN,1,1,N,SRT,5452,27.0,0.0,Cloudy,13,4,1,101,0,0,0,0,Spring,0,Warm,0,0,1,4.142857142857143,7.0,Minor,0,9,2,1,2,1,0,2,1
2023-04-12,10:00:00,Wednesday,UNION,EUNT,2,3,S,BD,5897,24.8,0.0,Clear,10,4,2,102,0,0,0,0,Spring,0,Warm,0,0,1,3.4285714285714284,7.0,Minor,0,9,0,2,0,0,0,2,1
2023-04-21,16:00:00,Friday,UNION,MURS,2,4,N,YU,5851,18.1,0.0,Cloudy,16,4,4,111,0,0,0,0,Spring,0,Mild,0,0,1,3.2857142857142856,7.0,Minor,0,9,1,1,3,1,0,1,1
2023-04-24,20:00:00,Monday,UNION,TUSC,1,2,W,SRT,5925,13.2,0.5,Clear,20,4,0,114,0,0,0,0,Spring,0,Mild,1,0,1,2.857142857142857,7.0,Minor,0,9,4,3,2,0,0,1,1
2023-04-26,06:00:00,Wednesday,UNION,TUSC,6,9,S,SRT,5839,14.6,0.0,Clear,6,4,2,116,0,0,0,0,Spring,0,Mild,0,0,1,3.142857142857143,7.0,Major,1,9,4,2,2,0,0,1,0
2023-04-28,07:00:00,Friday,UNION,MURS,2,4,W,YU,5245,29.6,0.0,Clear,7,4,4,118,0,1,1,0,Spring,0,Warm,0,0,1,2.5714285714285716,7.0,Minor,0,9,1,3,3,0,0,2,1
2023-04-29,14:00:00,Saturday,UNION,PUSC,7,11,W,SRT,5431,17.6,2.0,Rain,14,4,5,119,1,0,0,0,Spring,0,Mild,1,0,1,3.0,7.0,Major,1,9,3,3,2,2,0,1,0
2023-05-01,17:00:00,Monday,UNION,PUSC,1,2,E,SHP,5735,29.9,0.2,Rain,17,5,0,121,0,1,0,1,Spring,0,Warm,1,0,1,3.0,7.0,Minor,0,9,3,0,1,2,0,2,1
2023-05-03,14:00:00,Wednesday,UNION,TUSC,8,12,S,SHP,5844,26.4,0.0,Rain,14,5,2,123,0,0,0,0,Spring,0,Warm,0,0,1,3.857142857142857,7.0,Major,1,9,4,2,1,2,0,2,0
2023-05-04,06:00:00,Thursday,UNION,PUSC,5,8,E,BD,5450,24.2,0.0,Cloudy,6,5,3,124,0,0,0,0,Spring,0,Warm,0,0,1,4.285714285714286,7.0,Moderate,0,9,3,0,0,1,0,2,2
2023-05-04,18:00:00,Thursday,UNION,MUSAN,1,2,N,YU,5896,24.2,0.0,Cloudy,18,5,3,124,0,1,0,1,Spring,0,Warm,0,0,1,4.285714285714286,7.0,Minor,0,9,2,1,3,1,0,2,1
2023-05-04,19:00:00,Thursday,UNION,MUSAN,1,2,N,SHP,5033,24.2,0.0,Cloudy,19,5,3,124,0,1,0,1,Spring,0,Warm,0,0,1,3.5714285714285716,7.0,Minor,0,9,2,1,1,1,0,2,1
2023-05-07,23:00:00,Sunday,UNION,MUSAN,1,2,E,SRT,5508,29.1,0.5,Cloudy,23,5,6,127,1,0,0,0,Spring,0,Warm,1,0,1,3.4285714285714284,7.0,Minor,0,9,2,0,2,1,0,2,1
2023-05-09,07:00:00,Tuesday,UNION,PUSC,2,3,N,SRT,5068,27.0,0.0,Rain,7,5,1,129,0,1,1,0,Spring,0,Warm,0,0,1,2.7142857142857144,7.0,Minor,0,9,3,1,2,2,0,2,1
2023-05-13,18:00:00,Saturday,UNION,MUSAN,2,3,N,YU,5718,22.8,0.0,Snow,18,5,5,133,1,1,0,1,Spring,0,Warm,0,0,1,2.857142857142857,7.0,Minor,0,9,2,1,3,3,0,2,1
2023-05-15,19:00:00,Monday,UNION,EUNT,1,1,W,YU,5279,18.3,1.6,Clear,19,5,0,135,0,1,0,1,Spring,0,Mild,1,0,1,1.8571428571428572,7.0,Minor,0,9,0,3,3,0,0,1,1
2023-05-16,11:00:00,Tuesday,UNION,EUNT,1,2,W,YU,5377,22.6,0.5,Cloudy,11,5,1,136,0,0,0,0,Spring,0,Warm,1,0,1,1.2857142857142858,7.0,Minor,0,9,0,3,3,1,0,2,1
2023-05-19,07:00:00,Friday,UNION,MUSAN,4,6,N,YU,5911,21.4,3.2,Rain,7,5,4,139,0,1,1,0,Spring,0,Warm,1,0,1,1.7142857142857142,7.0,Moderate,0,9,2,1,3,2,0,2,2
2023-05-22,20:00:00,Monday,UNION,TUSC,33,50,S,SRT,5127,19.9,1.4,Rain,20,5,0,142,0,0,0,0,Spring,0,Mild,1,0,1,6.285714285714286,7.0,Severe,1,9,4,2,2,2,0,1,3
2023-05-23,07:00:00,Tuesday,UNION,MURS,5,8,S,YU,5227,22.3,1.1,Cloudy,7,5,1,143,0,1,1,0,Spring,0,Warm,1,0,1,6.857142857142857,7.0,Moderate,0,9,1,2,3,1,0,2,2
2023-05-27,09:00:00,Saturday,UNION,TUSC,1,2,E,BD,5764,22.2,3.4,Clear,9,5,5,147,1,1,1,0,Spring,0,Warm,1,0,1,6.714285714285714,7.0,Minor,0,9,4,0,0,0,0,2,1
2023-05-30,12:00:00,Tuesday,UNION,MUSAN,5,8,S,BD,5896,11.2,1.0,Cloudy,12,5,1,150,0,0,0,0,Spring,0,Mild,1,0,1,7.142857142857143,7.0,Moderate,0,9,2,2,0,1,0,1,2
2023-06-01,10:00:00,Thursday,UNION,EUNT,1,1,N,SHP,5553,20.0,0.0,Cloudy,10,6,3,152,0,0,0,0,Summer,0,Mild,0,0,1,7.142857142857143,7.0,Minor,0,9,0,1,1,1,1,1,1
2023-06-03,13:00:00,Saturday,UNION,EUNT,7,11,S,SHP,5303,14.2,12.3,Cloudy,13,6,5,154,1,0,0,0,Summer,0,Mild,1,1,1,8.0,7.0,Major,1,9,0,2,1,1,1,1,0
2023-06-06,17:00:00,Tuesday,UNION,PUSC,2,3,N,YU,5448,14.0,1.6,Rain,17,6,1,157,0,1,0,1,Summer,0,Mild,1,0,1,7.714285714285714,7.0,Minor,0,9,3,1,3,2,1,1,1
2023-06-07,10:00:00,Wednesday,UNION,MUSAN,5,7,S,BD,5466,22.7,0.0,Clear,10,6,2,158,0,0,0,0,Summer,0,Warm,0,0,1,3.7142857142857144,7.0,Moderate,0,9,2,2,0,0,1,2,2
2023-06-08,19:00:00,Thursday,UNION,EUNT,1,2,W,BD,5069,19.5,0.0,Clear,19,6,3,159,0,1,0,1,Summer,0,Mild,0,0,1,3.142857142857143,7.0,Minor,0,9,0,3,0,0,1,1,1
2023-06-10,14:00:00,Saturday,UNION,MUSAN,4,6,W,YU,5765,22.5,0.0,Clear,14,6,5,161,1,0,0,0,Summer,0,Warm,0,0,1,3.5714285714285716,7.0,Moderate,0,9,2,3,3,0,1,2,2
2023-06-11,19:00:00,Sunday,UNION,TUSC,4,7,N,SHP,5784,14.3,0.0,Rain,19,6,6,162,1,1,0,1,Summer,0,Mild,0,0,1,3.4285714285714284,7.0,Moderate,0,9,4,1,1,2,1,1,2
2023-06-14,10:00:00,Wednesday,UNION,MURS,3,5,S,BD,5055,15.6,0.7,Snow,10,6,2,165,0,0,0,0,Summer,0,Mild,1,0,1,3.7142857142857144,7.0,Moderate,0,9,1,2,0,3,1,1,2
2023-06-25,20:00:00,Sunday,UNION,TUSC,3,5,E,BD,5538,8.5,1.7,Rain,20,6,6,176,1,0,0,0,Summer,0,Cool,1,0,1,3.142857142857143,7.0,Moderate,0,9,4,0,0,2,1,0,2
2023-07-06,12:00:00,Thursday,UNION,MUSAN,2,3,S,BD,5725,10.9,0.0,Clear,12,7,3,187,0,0,0,0,Summer,0,Mild,0,0,1,3.142857142857143,7.0,Minor,0,9,2,2,0,0,1,1,1
2023-07-06,18:00:00,Thursday,UNION,MUSAN,2,4,E,SHP,5800,10.9,0.0,Clear,18,7,3,187,0,1,0,1,Summer,0,Mild,0,0,1,2.7142857142857144,7.0,Minor,0,9,2,0,1,0,1,1,1
2023-07-07,09:00:00,Friday,UNION,EUNT,1,2,W,SRT,5265,23.5,0.0,Clear,9,7,4,188,0,1,1,0,Summer,0,Warm,0,0,1,2.7142857142857144,7.0,Minor,0,9,0,3,2,0,1,2,1
2023-07-08,18:00:00,Saturday,UNION,EUNT,10,15,N,SRT,5112,19.8,2.1,Clear,18,7,5,189,1,1,0,1,Summer,0,Mild,1,0,1,3.5714285714285716,7.0,Major,1,9,0,1,2,0,1,1,0
2023-07-16,17:00:00,Sunday,UNION,MUSAN,4,6,N,BD,5119,7.6,0.4,Rain,17,7,6,197,1,1,0,1,Summer,0,Cool,1,0,1,3.5714285714285716,7.0,Moderate,0,9,2,1,0,2,1,0,2
2023-07-17,19:00:00,Monday,UNION,MUSAN,16,25,N,BD,5479,12.4,0.0,Cloudy,19,7,0,198,0,1,0,1,Summer,0,Mild,0,0,1,5.428571428571429,7.0,Severe,1,9,2,1,0,1,1,1,3
2023-07-18,15:00:00,Tuesday,UNION,PUSC,1,1,W,BD,5499,7.1,3.6,Snow,15,7,1,199,0,0,0,0,Summer,0,Cool,1,0,1,5.142857142857143,7.0,Minor,0,9,3,3,0,3,1,0,1
2023-07-19,04:00:00,Wednesday,UNION,TUSC,2,3,S,YU,5006,15.0,1.5,Clear,4,7,2,200,0,0,0,0,Summer,0,Mild,1,0,1,5.142857142857143,7.0,Minor,0,9,4,2,3,0,1,1,1
2023-07-20,00:00:00,Thursday,UNION,PUSC,1,2,S,YU,5153,7.1,2.8,Clear,0,7,3,201,0,0,0,0,Summer,0,Cool,1,0,1,5.0,7.0,Minor,0,9,3,2,3,0,1,0,1
2023-07-23,18:00:00,Sunday,UNION,MUSAN,10,16,S,SRT,5731,13.8,2.2,Cloudy,18,7,6,204,1,1,0,1,Summer,0,Mild,1,0,1,6.285714285714286,7.0,Major,1,9,2,2,2,1,1,1,0
2023-01-01,00:00:00,Sunday,WELLESLEY,MURS,1,1,W,SRT,5356,9.7,1.0,Clear,0,1,6,1,1,0,0,0,Winter,0,Cool,1,0,0,1.0,1.0,Minor,0,10,1,3,2,0,2,0,1
2023-01-08,16:00:00,Sunday,WELLESLEY,MUSAN,2,3,E,SRT,5321,8.8,10.5,Cloudy,16,1,6,8,1,0,0,0,Winter,0,Cool,1,1,0,1.5,2.0,Minor,0,10,2,0,2,1,2,0,1
2023-01-18,06:00:00,Wednesday,WELLESLEY,TUSC,1,2,W,BD,5768,21.3,0.0,Clear,6,1,2,18,0,0,0,0,Winter,0,Warm,0,0,0,1.3333333333333333,3.0,Minor,0,10,4,3,0,0,2,2,1
2023-01-18,08:00:00,Wednesday,WELLESLEY,PUSC,9,14,W,SRT,5687,21.3,0.0,Clear,8,1,2,18,0,1,1,0,Winter,0,Warm,0,0,0,3.25,4.0,Major,1,10,3,3,2,0,2,2,0
2023-01-18,09:00:00,Wednesday,WELLESLEY,MURS,5,8,N,YU,5326,21.3,0.0,Clear,9,1,2,18,0,1,1,0,Winter,0,Warm,0,0,0,3.6,5.0,Moderate,0,10,1,1,3,0,2,2,2
2023-01-21,19:00:00,Saturday,WELLESLEY,TUSC,6,9,S,SHP,5410,18.0,1.1,Clear,19,1,5,21,1,1,0,1,Winter,0,Mild,1,0,0,4.0,6.0,Major,1,10,4,2,1,0,2,1,0
2023-01-24,09:00:00,Tuesday,WELLESLEY,TUSC,6,9,N,SHP,5061,20.8,1.4,Cloudy,9,1,1,24,0,1,1,0,Winter,0,Warm,1,0,0,4.285714285714286,7.0,Major,1,10,4,1,1,1,2,2,0
2023-01-25,10:00:00,Wednesday,WELLESLEY,TUSC,5,7,S,SRT,5975,18.9,1.4,Clear,10,1,2,25,0,0,0,0,Winter,0,Mild,1,0,0,4.857142857142857,7.0,Moderate,0,10,4,2,2,0,2,1,2
2023-02-01,07:00:00,Wednesday,WELLESLEY,TUSC,4,6,N,YU,5826,17.2,0.0,Rain,7,2,2,32,0,1,1,0,Winter,0,Mild,0,0,0,5.142857142857143,7.0,Moderate,0,10,4,1,3,2,2,1,2
2023-02-04,01:00:00,Saturday,WELLESLEY,MURS,2,4,S,SHP,5041,24.7,0.4,Cloudy,1,2,5,35,1,0,0,0,Winter,0,Warm,1,0,0,5.285714285714286,7.0,Minor,0,10,1,2,1,1,2,2,1
2023-02-05,18:00:00,Sunday,WELLESLEY,MUSAN,2,4,E,SRT,5825,27.5,0.0,Clear,18,2,6,36,1,1,0,1,Winter,0,Warm,0,0,0,4.285714285714286,7.0,Minor,0,10,2,0,2,0,2,2,1
2023-02-11,07:00:00,Saturday,WELLESLEY,MURS,14,21,N,BD,5523,18.3,0.0,Clear,7,2,5,42,1,1,1,0,Winter,0,Mild,0,0,0,5.571428571428571,7.0,Severe,1,10,1,1,0,0,2,1,3
